,uid,source,SQN,text,origin,entity,start_char,end_char,class,subclass,ner_type,links
285,953761729682472961,twitter,0,Vladimir Putin plans to be tsar for life says Russian opposition leader Alexei Navalny as he calls for vote boycott httpstcoZv6bvVnGfJ,,Vladimir Putin,0,14,Person,President,PERSON,https://twitter.com//slavamakarov/status/953761729682472961
286,953759676683902976,twitter,0,camdy 2cane FoxBusiness Apple NancyPelosi Inside Trumps financial ties to Russia and his unusual flattery of Vladimir Putin httpstcoqIdalQwfGG oh boy,,Vladimir Putin,109,123,Person,President,PERSON,https://twitter.com//RaeRaeBrent/status/953759676683902976
287,953759095739305984,twitter,0,GovMikeHuckabee Dont tell me Bet he is the single greatest liar the most disrespected the least qualified the significant other of Vladimir Putin the president with the lowest approval rating of any president in history the absolute most horrid example for our children am I close,,Vladimir Putin,131,145,Person,President,PERSON,https://twitter.com//ragsdale_denny/status/953759095739305984
288,953778961401589760,twitter,0,brigantine69 HesMyPres GeorgeBriere Imperator Rex3 notice the terms ObamaClinton abused transparent yeah right how about peaceful transition of power remember that Its been a hostile transition w them trying to burn the place down,,,0,0,Person,Politician,PERSON,https://twitter.com//musicpaulphoto/status/953778961401589760
289,953778960122417152,twitter,0,LawyerRogelio katyt50 Actually Id rather see In Touch do an interview with Trumps sexual assault victims Trumps always been a cheater,,Assault,-1,-1,Person,Politician,PERSON,https://twitter.com//PaulaYankelove/status/953778960122417152
290,953778959078035457,twitter,0,NEW EPISODE Trump is a GTA Car featuring marsforever httpstcoDLiVjzFcQj extragravyshow extragravy httpstcoYfhfSrJ4Vk,,SoundCloud,-1,-1,Person,Politician,PERSON,https://twitter.com//_JayMontenegro/status/953778959078035457
291,953778954904612864,twitter,0,EybertD Excuse me But didnt this hero vote to throw millions of people off of their medical insurance and for an obscenity of a tax bill to reward the richest people at the expense of the poorest Hes no hero Nor is McCain Nor is Graham Nor are Collins or any of the other shills,,Obscenity,-1,-1,Person,Politician,PERSON,https://twitter.com//marilyn_press/status/953778954904612864
292,953778954904612864,twitter,0,EybertD Excuse me But didnt this hero vote to throw millions of people off of their medical insurance and for an obscenity of a tax bill to reward the richest people at the expense of the poorest Hes no hero Nor is McCain Nor is Graham Nor are Collins or any of the other shills,,Obscenity,-1,-1,Person,Politician,PERSON,https://twitter.com//marilyn_press/status/953778954904612864
293,953778960122417152,twitter,0,LawyerRogelio katyt50 Actually Id rather see In Touch do an interview with Trumps sexual assault victims Trumps always been a cheater,,Assault,-1,-1,Person,Politician,PERSON,https://twitter.com//PaulaYankelove/status/953778960122417152
294,953778957433950209,twitter,0,jonathanchait Becausecan you imagine the outcry if theyd done this for any other president Were not stupid Most of us know or are related to Trump supporters We get why they voted for him,,,0,0,Person,Politician,PERSON,https://twitter.com//cacikra/status/953778957433950209
295,953778960122417152,twitter,0,LawyerRogelio katyt50 Actually Id rather see In Touch do an interview with Trumps sexual assault victims Trumps always been a cheater,,Assault,-1,-1,Person,Politician,PERSON,https://twitter.com//PaulaYankelove/status/953778960122417152
296,953778957433950209,twitter,0,jonathanchait Becausecan you imagine the outcry if theyd done this for any other president Were not stupid Most of us know or are related to Trump supporters We get why they voted for him,,,0,0,Person,Politician,PERSON,https://twitter.com//cacikra/status/953778957433950209
297,953778880925655041,twitter,0,NEVER thought Id retweet Bill Kristol httpstcoadgE88d1Nq,,William Kristol,-1,-1,Person,Politician,PERSON,https://twitter.com//RonDeanKy/status/953778880925655041
298,953778781801467904,twitter,0,Notice all the Bernie or Bust clan are crawling out of their holes They were never true Bernie followers or they would have done as he asked and voted for Hillary But NOOOO they wasted their votes and gave 45 the White House wastedvotes,,Executive Office of the President,-1,-1,Person,Politician,PERSON,https://twitter.com//B_D_Frazier/status/953778781801467904
299,953778633080000513,twitter,0,BeschlossDC johnmanuelNC Howd JFKs WH press corps cover this httpstcoUM54eQiANr,,Twitter,-1,-1,Person,Politician,PERSON,https://twitter.com//bdcowboyup/status/953778633080000513
300,953778579954917376,twitter,0,GeorgiaDirtRoad CNN Booker silent on habaes corpus takes HUGE gamble like Trump considers self invincible like Trump will not back down from a fight Thats an ugly fight In DC youd think if Trump was naive Cory would helpgtcry httpstcoMioiEYEdJS,,Habeas corpus,-1,-1,Person,Politician,PERSON,https://twitter.com//theusedtowel/status/953778579954917376
301,953778570962157568,twitter,0,jajoaopestana EJReagan WetHog CNN JeffFlake See its funny you thought I was talking about you That was a quote Trump has said in reference to the media You figure youd know what your own guy has said,,,0,0,Person,Politician,PERSON,https://twitter.com//frankie_beee/status/953778570962157568
302,953778514100027392,twitter,0,brianstelter Id honestly rather eat glass Continuing to exploit the delusions of these people is gross Continuing to help propagate the myth that the working class supported Trump is irresponsible,,,0,0,Person,Politician,PERSON,https://twitter.com//robertbalkovich/status/953778514100027392
303,953778379794337794,twitter,0,WMacKay11 To the David UrbanVan Jones interview wCuomo Cuomo always allows those on d right to present lies while those telling what other ppl said in this case Sen Dick Durbin Sen Lindsay Graham not relevant because VJ was not in the room asDU insists 4 both but knows what went on,,Van Jones,28,37,Person,Politician,PERSON,https://twitter.com//GBBoyle7/status/953778379794337794
304,953778301377568768,twitter,0,PalmerReport Didnt General Kelly warn Trump to not engage in conversation with Bannon after he was fired Didnt Kelly tell him that hd be playing right into Muellers hands Just another confirmation that Trump has no impulse control and is dangerous to all Americans,,,0,0,Person,Politician,PERSON,https://twitter.com//MicheleHurtado3/status/953778301377568768
305,953778230791729152,twitter,0,mattmfm Right Sanders said to Reporters as she ended her bs briefingYoull all behave yourselves right In Other words Youll ONLY ASK the SCRIPTED Questions You were given or okd for rightI Agree With You WHPressSec isUNESSESSARY WAIST OF TAXPAYERS Too IMO,,,0,0,Person,Politician,PERSON,https://twitter.com//Baby1985Sweet/status/953778230791729152
306,953778156523188224,twitter,0,I think we should all enjoy the things that Rick Santorum wanted to ban such as porn Everyone watch as much porn as youd like,,Rick Santorum,44,57,Person,Politician,PERSON,https://twitter.com//TonyStrkFacts/status/953778156523188224
307,953778147962613761,twitter,0,Figured Id explain the change to my followers I no longer support the racist Russian nonsense the altleft sells Pitch your racist free college amp sexistly attack Wall Street on Putins behalf if you want but I am done Hillary2020 TheResistance httpstco90PPdXfWbz,,Vladimir Putin,-1,-1,Person,Politician,PERSON,https://twitter.com//capitalism_txt/status/953778147962613761
308,953777881058070531,twitter,0,CBB Never thought Id ever EVER agree with Ann Widdecombe about anything but tonight she said its ok to break rules the law that are morally wrong amp gave examples Anti Slavery Suffragettes Nazis Rosa Parks Tony Benn said same about the Poll Tax ToriesOut,,Ann Widdecombe,42,56,Person,Politician,PERSON,https://twitter.com//parrotpatrol/status/953777881058070531
309,953777841476456448,twitter,0,Id like somebody to mention that day that Martin Luther King Jr tried to give his life serving others Id like for somebody to say that day that I tried to love somebody I want you to be able to say that day that I did try to feed the hungry MLK BGSUSocProbs httpstcogSBGoEVIiU,,Martin Luther King Jr,42,63,Person,Politician,PERSON,https://twitter.com//bnthomp/status/953777841476456448
310,953777799785009152,twitter,0,MaryEbth FoxNews POTUS Of course youd say that Youd agree had it been a bad report Trumps here to stay,,Aurangabad Maharashtra,-1,-1,Person,Politician,PERSON,https://twitter.com//Fran78408551/status/953777799785009152
311,953777791430021121,twitter,0,RealJamesWoods My sweet mother was a Godly women but if you did something irresponsible and she would let the word shit out Youd better run and hide So I figured if Trump was that irritated then it was worth wild,,,0,0,Person,Politician,PERSON,https://twitter.com//LouisRo28447613/status/953777791430021121
312,953777776758108160,twitter,0,Someone knows whats going on with the New York Times and Trump I wish theyd tell,,The New York Times,-1,-1,Person,Politician,PERSON,https://twitter.com//NanetteHB/status/953777776758108160
313,953777718407122944,twitter,0,coy325ic I hate Trump but Id be upset if his doctor told us he was fit to serve when he wasnt,,,0,0,Person,Politician,PERSON,https://twitter.com//sophietylenol/status/953777718407122944
314,953777672479543296,twitter,0,arkyhawg thedemorats staggerlee420 Goodoz Lpaproductions cV1hMveI7wHuA1N MollyBrown28 hackinbush ShlomoIndiana ICanPlainlySee tomag49 hellointhere Bevfriesen1 Patriot4sure American44mag basedinfidel8 Gregtechelp jukieisme nodank MTicktin cowboystorm1965 RoryGilligan1 Lorilulu62 mcmahon mona e99c07ccfb97417 arielstulberg ReiserWilliam breckmaxwell69 Miskondukt DMashak Mexicanpov MarkoSket HowardFannon rrr67212 TechQn complxgrl TruckerWifeLife Biglued1 WhiteRinger sasha a fox meshell5683 MNeddeau JangoBear FreedomCarrot liz belcher Thrombocytin Donewfh Warchildsghost Jeremiah G d America Wright Obama and the DCUniparty set the US back a bit but well recover well,,,0,0,Person,Politician,PERSON,https://twitter.com//paulwillisorg/status/953777672479543296
315,953777457596895232,twitter,0,Courage is not the absence of fear but rather the assessment that something else is more important than Fear via Franklin D Roosevelt httpstcodIHAwApKZ3,,Franklin D Roosevelt,113,133,Person,Politician,PERSON,https://twitter.com//katiea_SQ/status/953777457596895232
316,953777307453415424,twitter,0,I couldnt help thinking how your boy Trump banged a porn star paid her to keep quiet and told a national TV audience hed never asked God to forgive him because hes never done anything wrong Put that in your Sheba and bathe it httpstco9XNnLUpsCX,,Twitter,-1,-1,Person,Politician,PERSON,https://twitter.com//NoelAbstract/status/953777307453415424
317,953777302978158592,twitter,0,You do not lead by hitting people over the head thats assault not leadership Dwight D Eisenhower,,Dwight D Eisenhower,77,96,Person,Politician,PERSON,https://twitter.com//VirtualCurency/status/953777302978158592
318,953777246430429185,twitter,0,SoMeMediaInc realDonaldTrump American president I presume Id say Assad still has a few points on him and if wee looking at history theres always Idi Amin,,Idi Amin,145,153,Person,Politician,PERSON,https://twitter.com//irishwol/status/953777246430429185
319,953777227417767941,twitter,0,IntegrityIGP LaurenDownSouth And as a doctor hes prevented by law from releasing any information about Trumps health that Trump doesnt agree to releasing If he wanted to signal that something was wrong hed have to say announce that Trump was going to live to 200 or lie blatantly about his weight,,,0,0,Person,Politician,PERSON,https://twitter.com//Pasdy_Kwah/status/953777227417767941
320,953776374317281282,twitter,0,Harlan to Harlanoh no not dentures Wyd does that have to do with anything George Washington wore denturesas far as his weighthe shouldnt feel obligated to tell anyone his weight its of no consequence z d ad far ad the jabs about his ageReagan was 69 when he began his 2 trm,,George Washington,74,91,Person,Politician,PERSON,https://twitter.com//Norahsekud/status/953776374317281282
321,953775893591285760,twitter,0,That doctor of Donald Trump is so fake DTrump doesn t need a physical he needs a mental for sure,,Donald Trump,15,27,Person,Politician,PERSON,https://twitter.com//Mar222565/status/953775893591285760
322,953778957861703680,twitter,0,I am convinced 224 Mitch McConnell said today that they cannot move forward until the president makes up his mind The Republican party is in shambles httpstcoyZtYSrEw8r,,Mitch McConnell,19,34,Person,Politician,PERSON,https://twitter.com//fitmick61/status/953778957861703680
323,953778925821247488,twitter,0,I find it bizarre that Advanced Education Minister Marlin Schmidt is questioning the need to strengthen rules around freedom of expression and assembly on our campuses ableg abpse httpstcoG6Oe8F9jF1,,Marlin Schmidt,51,65,Person,Politician,PERSON,https://twitter.com//Demetri_yyc/status/953778925821247488
324,953778873904324610,twitter,0,2 Who inspires you and why I give the same answer everytime its Michelle Obama and Hayley Williams from Paramore Michelle is everything I aspire to be shes smart and powerful and adored Hayley is admirable talented and I relate to her so much,,Michelle Obama,64,78,Person,Politician,PERSON,https://twitter.com//potaylortots/status/953778873904324610
325,953778841708834816,twitter,0,Michelle Obamas so classy I dont know if Ill ever be that put together,,Michelle Obama,0,14,Person,Politician,PERSON,https://twitter.com//CallMeBoop/status/953778841708834816
326,953778821056094208,twitter,0,I will prepare and some day my chance will come Abraham Lincoln quote,,Abraham Lincoln,48,63,Person,Politician,PERSON,https://twitter.com//RFrankOnline/status/953778821056094208
